Index,馬名,生年月日,調教師,馬主,生産者,産地,セリ取引価格,父,母,母父,POG期間賞金_半期,POG期間賞金_通年
2013105235,ボーシエル 　,2013年4月4日,二ノ宮敬 (美浦),社台レースホース,追分ファーム,安平町,,シンボリクリスエス,オーゾラヲマウトキ,ゴールドアリュール,0.00,150.00
2013105236,ダノンメモリー 　,2013年4月13日,松田国英 (栗東),ダノックス,追分ファーム,安平町,,ダノンシャンティ,カロスキューマ,Louis Quatorze,0.00,500.00
2013105237,ノンシュガー 　,2013年1月10日,戸田博文 (美浦),Ｇ１レーシング,社台コーポレーション白老ファーム,白老町,,ダイワメジャー,クリームオンリー,Exchange Rate,130.00,180.00
2013105238, □地ロゼッティローズ 　,2013年4月10日,内田勝義 (川崎),吉田正志,社台コーポレーション白老ファーム,白老町,,シンボリクリスエス,グランオマージュ,サンデーサイレンス,0.00,72.00
2013105239, □地ハーピスト 　,2013年3月5日,高橋清顕 (地方),井上久光,社台コーポレーション白老ファーム,白老町,,ハーツクライ,ケルティックハープ,クロフネ,62.60,149.10
2013105240,シーオーク 　,2013年5月16日,安田隆行 (栗東),サンデーレーシング,追分ファーム,安平町,,キングカメハメハ,サザンフェアリー,サザンヘイロー,0.00,230.00
2013105241,ボンナヴァン 　,2013年1月20日,藤原英昭 (栗東),吉田晴哉,追分ファーム,安平町,,シンボリクリスエス,シナノネージュ,フレンチデピュティ,230.00,1095.00
2013105242,パズドリーム 　,2013年3月1日,大久保龍 (栗東),岡浩二,社台コーポレーション白老ファーム,白老町,,ドリームジャーニー,シュガークラフト,ペンタイア,0.00,0.00
2013105243,シークザフューチャ 　,2013年3月14日,堀宣行 (美浦),Ｇ１レーシング,追分ファーム,安平町,,ゼンノロブロイ,シーリーコート,Distorted Humor,0.00,600.00
2013105244,オンザウインド 　,2013年3月10日,国枝栄 (美浦),街風隆雄,追分ファーム,安平町,,ヴィクトワールピサ,ジュリエット,Sadler's Wells,0.00,0.00
2013105245,レジャンドドレ 　,2013年2月18日,大久保龍 (栗東),吉田晴哉,追分ファーム,安平町,,ステイゴールド,スターパレード,Parade Marshal,0.00,0.00
2013105246,メテオストーム 　,2013年3月28日,角居勝彦 (栗東),吉田晴哉,社台コーポレーション白老ファーム,白老町,,ダイワメジャー,ストームホイッスル,ブライアンズタイム,0.00,0.00
2013105247,ストラーノ 　,2013年2月7日,長浜博之 (栗東),Ｇ１レーシング,追分ファーム,安平町,,キングカメハメハ,スペルバインド,ゴールドアリュール,0.00,0.00
2013105248, □地ソレイユブリール 　,2013年3月13日,荒山勝徳 (大井),吉田正志,追分ファーム,安平町,,キンシャサノキセキ,ソレイユドール,Theatrical,0.00,56.00
2013105249, □地プロシード 　,2013年4月19日,佐宗応和 (大井),吉田安惠,追分ファーム,安平町,,キャプテントゥーレ,タイムトゥダンス,Nijinsky,0.00,56.00
2013105250,ボールドアテンプト 　,2013年1月22日,古賀慎明 (美浦),Ｇ１レーシング,社台コーポレーション白老ファーム,白老町,,ゴールドアリュール,タイムトラベリング,ブライアンズタイム,0.00,60.00
2013105251,シャトレーヌ 　,2013年2月15日,岡田稲男 (栗東),サンデーレーシング,社台コーポレーション白老ファーム,白老町,,ゴールドアリュール,タスクミストレス,キングカメハメハ,0.00,0.00
2013105252,タンタビクトリア 　,2013年3月16日,国枝栄 (美浦),Ｇ１レーシング,社台コーポレーション白老ファーム,白老町,,ディープインパクト,タンタスエルテ,Stuka,0.00,0.00
2013105253, □地アンサイズニア 　,2013年2月25日,藤田輝信 (大井),吉田晴哉,社台コーポレーション白老ファーム,白老町,,ハーツクライ,ダイナズクラブ,Dynaformer,87.50,227.50
2013105254,ショウナンラテール 　,2013年4月2日,中村均 (栗東),国本哲秀,追分ファーム,安平町,"4,104万円 (2014年 セレクトセール)",ディープインパクト,テイクミーハイヤー,トニービン,110.00,385.00
2013105255, □地サンドクリッパー 　,2013年1月18日,川島正一 (船橋),社台レースホース,追分ファーム,安平町,,ワイルドラッシュ,ティークリッパー,トニービン,51.90,161.90
2013105256,シピ 　,2013年3月4日,奥村武 (美浦),吉田安惠,追分ファーム,安平町,,バゴ,ディミータ,ダンスインザダーク,0.00,0.00
2013105257,フォルテミニョン 　,2013年5月10日,戸田博文 (美浦),Ｇ１レーシング,追分ファーム,安平町,,ディープインパクト,ディラローシェ,デインヒル,0.00,0.00
2013105258,セブンスセンス 　,2013年2月12日,矢作芳人 (栗東),Ｇ１レーシング,追分ファーム,安平町,,キングカメハメハ,デインスカヤ,デインヒル,0.00,0.00
2013105259,ワイルドドーター 　,2013年4月16日, ,,追分ファーム,安平町,,ワイルドラッシュ,デゴッドドーター,De Niro,0,0
2013105260,ソロダンサー 　,2013年3月1日,武藤善則 (美浦),Ｇ１レーシング,追分ファーム,安平町,,ゴールドアリュール,ドリーボンズレガシー,Proud Citizen,0.00,780.00
2013105261,レヴィンインパクト 　,2013年2月7日,池江泰寿 (栗東),Ｇ１レーシング,追分ファーム,安平町,,ディープインパクト,ニキーヤ,Nureyev,1187.40,1287.40
2013105262,アナザヘヴン 　,2013年1月6日,牧浦充徳 (栗東),サンデーレーシング,追分ファーム,安平町,,ヴィクトワールピサ,ニライカナイ,モンジュー,180.00,255.00
2013105263,タイタンアルム 　,2013年2月7日,黒岩陽一 (美浦),サンデーレーシング,社台コーポレーション白老ファーム,白老町,,ハービンジャー,ハンドレッドスコア,ホワイトマズル,0.00,60.00
2013105264,インザバブル 　,2013年2月24日,新開幸一 (美浦),Ｇ１レーシング,社台コーポレーション白老ファーム,白老町,,キンシャサノキセキ,バブリームード,クロフネ,280.00,1770.00
2013105265,ルルヴェ 　,2013年3月24日,鹿戸雄一 (美浦),サンデーレーシング,追分ファーム,安平町,,ワークフォース,バレエブラン,ダンスインザダーク,0,0
2013105266, □地ラビットビーチ 　,2013年1月22日,山崎裕也 (川崎),吉田正志,追分ファーム,安平町,,ワークフォース,パラダイスイズヒア,サクラバクシンオー,170.00,280.80
2013105267,クールフォルム 　,2013年1月19日,吉村圭司 (栗東),社台レースホース,社台コーポレーション白老ファーム,白老町,,ゴールドアリュール,ビートリックスキッド,Victory Note,0,0
2013105268,フィーリングウェル 　,2013年2月2日,平田修 (栗東),Ｇ１レーシング,社台コーポレーション白老ファーム,白老町,,ダイワメジャー,フィーリングトーン,ワイルドラッシュ,0.00,0.00
2013105269,ノースケアード 　,2013年5月8日, ,,社台コーポレーション白老ファーム,白老町,,ワークフォース,フィールドサンデー,サンデーサイレンス,0,0
2013105270,ラファータ 　,2013年3月2日,服部利之 (栗東),社台レースホース,追分ファーム,安平町,,ゴールドアリュール,フェアリーワルツ,Lear Fan,0,0
2013105271,フェイドレスシーンの2013 　,2013年3月16日,荒川義之 (栗東),サンデーレーシング,社台コーポレーション白老ファーム,白老町,,ヴァーミリアン,フェイドレスシーン,タニノギムレット,0,0
2013105272, □地タカイチワンダー 　,2013年4月28日,玉井等 (地方),高橋一郎,社台コーポレーション白老ファーム,白老町,,ゴールドアリュール,ブラッシングブライド,Distant Relative,0.00,271.60
2013105273, □地パーフェクトデイ 　,2013年3月2日,川島正一 (船橋),吉田正志,追分ファーム,安平町,,ステイゴールド,プライムナンバー,ジェイドロバリー,105.50,625.50
2013105274,アンジュドゥロール 　,2013年2月10日,松永幹夫 (栗東),篠田くみ子,社台コーポレーション白老ファーム,白老町,,キングカメハメハ,プリンセスゴールド,サンデーサイレンス,0,0
2013105275,バーボンストリート 　,2013年3月14日, ,,追分ファーム,安平町,,マンハッタンカフェ,ベユーズラッシー,Outflanker,0,0
2013105276, □地タカイチビックマン 　,2013年3月13日,山下貴之 (船橋),高橋一郎,追分ファーム,安平町,,メイショウサムソン,ベルディマンシェ,サンデーサイレンス,0.00,24.20
2013105277, □地インペリアルパレス 　,2013年1月24日,山口竜一 (地方),吉田安惠,追分ファーム,安平町,,エンパイアメーカー,ベルフィーチャー,アグネスタキオン,0.00,40.00
2013105278,ロジインパクト 　,2013年3月8日,国枝栄 (美浦),久米田正明,追分ファーム,安平町,"9,240万円 (2013年 セレクトセール)",ディープインパクト,ボンバルリーナ,シンボリクリスエス,180.00,180.00
2013105279,ポプルス 　,2013年2月23日,松元茂樹 (栗東),キャロットファーム,追分ファーム,安平町,,ハービンジャー,マクダヴィア,ブラッシングジョン,0,0
2013105280,デッセシャテーヌ 　,2013年3月15日,松永幹夫 (栗東),篠田くみ子,追分ファーム,安平町,,ヴィクトワールピサ,マーモリー,タイガーヒル,0.00,50.00
2013105281,アムネスティ 　,2013年3月23日,戸田博文 (美浦),窪田康志,追分ファーム,安平町,,ディープインパクト,ミゼリコルデ,Fasliyev,0.00,1295.00
2013105282,シュヴァルボヌール 　,2013年1月14日,平田修 (栗東),社台レースホース,社台コーポレーション白老ファーム,白老町,,キングカメハメハ,ミュゲドボヌール,バブルガムフェロー,0.00,0.00
2013105283,フィーユダムール 　,2013年1月26日,石坂正 (栗東),窪田康志,追分ファーム,安平町,,ディープインパクト,メダリアダムール,Medaglia d'Oro,500.00,500.00
2013105284, □地シグムンド 　,2013年4月22日,飯田良弘 (兵庫),赤木勝利,追分ファーム,安平町,,ワークフォース,メモリアルサマー,サンデーサイレンス,0.00,12.60
2013105285,モンサンミシェルの2013 　,2013年1月15日, ,,追分ファーム,安平町,,メイショウサムソン,モンサンミシェル,フレンチデピュティ,0,0
2013105286,カウンティス 　,2013年1月26日,奥村武 (美浦),宮川保,追分ファーム,安平町,432万円 (2015年 北海道トレーニングセール),カジノドライヴ,ラシルフィード,サンデーサイレンス,0.00,0.00
2013105287, □地ギブオフライト 　,2013年3月8日,佐宗応和 (大井),社台レースホース,追分ファーム,安平町,,キングヘイロー,ライトザキャンドル,ダンスインザダーク,250.00,454.00
2013105288,ランデックアブデル 　,2013年4月9日,吉村圭司 (栗東),簗田満,追分ファーム,安平町,"3,240万円 (2014年 セレクトセール)",ハービンジャー,ラバヤデール,サンデーサイレンス,0.00,0.00
2013105289, □地ディックウイン 　,2013年4月20日,村上実 (岩手),簗田満,社台コーポレーション白老ファーム,白老町,540万円 (2015年 北海道トレーニングセール),ゴールドアリュール,ラプターセイハート,トワイニング,15.30,17.70
2013105290, □地ガーデンマイスター 　,2013年4月4日,内田勝義 (川崎),吉田正志,追分ファーム,安平町,,クロフネ,リヴァリーガーデン,サンデーサイレンス,200.00,254.00
2013105291,サイモンキンバリー 　,2013年3月9日,田島俊明 (美浦),澤田昭紀,追分ファーム,安平町,,ダイワメジャー,リリアーレ,キングカメハメハ,0.00,0.00
2013105292,サウンドジアラーム 　,2013年2月7日,森田直行 (栗東),Ｇ１レーシング,追分ファーム,安平町,,ハービンジャー,リングジアラーム,スウェプトオーヴァーボード,0,0
2013105293,ロビーナ 　,2013年1月11日,荒川義之 (栗東),加藤徹,社台コーポレーション白老ファーム,白老町,648万円 (2015年 北海道トレーニングセール),ゼンノロブロイ,リーサ,Hussonet,0.00,450.00
2013105294,ハヤブサミカリン 　,2013年3月3日,高柳瑞樹 (美浦),武田修,追分ファーム,安平町,,クロフネ,リードザウェイ,アグネスタキオン,70.00,295.00
