Index,馬名,生年月日,調教師,馬主,生産者,産地,セリ取引価格,父,母,母父,POG期間賞金_半期,POG期間賞金_通年
2010105762,タガノジャンピン 　,2010年3月19日,笹田和秀 (栗東),八木良司,新冠タガノファーム,新冠町,,ジャングルポケット,タガノピアース,ダンスインザダーク,0.00,0.00
2010105763,タガノジュラーレ 　,2010年3月29日,鈴木孝志 (栗東),八木良司,新冠タガノファーム,新冠町,,チーフベアハート,タガノプレジール,スウェプトオーヴァーボード,0.00,0.00
2010105764,タガノトレフル 　,2010年5月3日,牧浦充徳 (栗東),八木良司,新冠タガノファーム,新冠町,,タガノゲルニカ,タガノミステリアス,マリエンバード,0.00,0.00
2010105765,タガノデウザ 　,2010年2月10日,小原伊佐 (栗東),八木良司,新冠タガノファーム,新冠町,,チチカステナンゴ,タガノメガミ,タマモクロス,0.00,0.00
2010105766,タガノハピネス 　,2010年5月29日,鈴木孝志 (栗東),八木良司,新冠タガノファーム,新冠町,,タガノゲルニカ,タガノラフレシア,エリシオ,700.00,1470.00
2010105767, □地タガノギャラクシー 　,2010年4月4日,新子雅司 (兵庫),八木秀之,新冠タガノファーム,新冠町,,アルデバランＩＩ,タガノレイヤード,クロフネ,850.00,990.00
2010105768,タガノトネール 　,2010年5月12日,鮫島一歩 (栗東),八木良司,新冠タガノファーム,新冠町,,ケイムホーム,タガノレヴェントン,キングカメハメハ,700.00,1234.10
2010105769, □地タガノレオーネ 　,2010年4月22日,新子雅司 (地方),八木良司,新冠タガノファーム,新冠町,,ストラヴィンスキー,タガノレジェンダ,ヘネシー,0.00,900.00
2010105770,タガノカバリオ 　,2010年1月19日,川村禎彦 (栗東),八木良司,新冠タガノファーム,新冠町,,アルデバランＩＩ,ライアメロディー,アドマイヤベガ,0.00,0.00
2010105771,タガノオリーブ 　,2010年3月20日,小原伊佐 (栗東),八木良司,新冠タガノファーム,新冠町,,タガノマイバッハ,ラブメッセンジャー,サクラバクシンオー,0.00,0.00
2010105772,タガノグッピー 　,2010年3月24日,西橋豊治 (栗東),八木良司,新冠タガノファーム,新冠町,,ジャイアントレッカー,リバレンスハーバー,ボストンハーバー,180.00,180.00
2010105773, □地タガノバスター 　,2010年2月23日,新子雅司 (兵庫),崎川美枝子,新冠タガノファーム,新冠町,,グラスワンダー,ワイルドエキサイト,ダンスインザダーク,630.00,630.00
2010105774,ワーキングイオンの2010 　,2010年4月7日, ,,新冠タガノファーム,新冠町,,フジキセキ,ワーキングイオン,ジェイドロバリー,0,0
2010105775, □地タケデンアプローズ 　,2010年5月6日,佐々木清 (船橋),武市弘,新冠橋本牧場,新冠町,,クロフネ,イブキフリッカー,サンデーサイレンス,110.00,110.00
2010105776,スペクトルカラー 　,2010年5月13日,田中剛 (美浦),青山洋一,新冠橋本牧場,新冠町,,ボーナスフィーバー,カンビセカイ,スウェプトオーヴァーボード,0.00,0.00
2010105777,コンパスローズ 　,2010年3月1日,伊藤大士 (美浦),吉田和子,新冠橋本牧場,新冠町,,クロフネ,グローブトロッター,ジェリ,0.00,0.00
2010105778,イセノファルコン 　,2010年4月28日,大橋勇樹 (栗東),大橋正子,新冠橋本牧場,新冠町,,キングヘイロー,ゲイリーバード,ラムタラ,70.00,70.00
2010105779, □地ヒーフーミーチャン 　,2010年5月1日,只野広明 (岩手),谷謙介,新冠橋本牧場,新冠町,168万円 (2011年 北海道オータムセール),ファスリエフ,ゴートゥザノース,アグネスタキオン,0.00,0.00
2010105780, □地レゼトワール 　,2010年5月28日,宮浦正行 (大井),高野哲,新冠橋本牧場,新冠町,,ファスリエフ,サンデーエイコーン,サンデーサイレンス,610.00,610.00
2010105781, ○地ジョディーズロマン 　,2010年1月20日,飯田雄三 (栗東),ローレルレーシング,新冠橋本牧場,新冠町,,サムライハート,ジョディーディア,Woodman,0.00,46.00
2010105782,スカーレットダンス 　,2010年3月10日, ,,新冠橋本牧場,新冠町,,ダンスインザダーク,スカーレットローズ,ノーザンテースト,0,0
2010105783,テイエムデンゲキ 　,2010年5月6日,鈴木孝志 (栗東),竹園正繼,新冠橋本牧場,新冠町,"1,271万円 (2010年 北海道セレクションセール)",フジキセキ,スペシャルアラート,Gulch,0.00,0.00
2010105784, □地ミキノオトヒメ 　,2010年3月28日, (地方),谷口久和,新冠橋本牧場,新冠町,158万円 (2011年 北海道オータムセール),ファスリエフ,スペシャルクルーズ,スペシャルウィーク,125.00,125.00
2010105785, □地ショウナンアズーリ 　,2010年1月15日,大垣敏夫 (佐賀),中沢隆,新冠橋本牧場,新冠町,"1,785万円 (2011年 セレクトセール)",マンハッタンカフェ,セトインフィニティ,デインヒル,0.00,0.00
2010105786,アドマイヤツヨシ 　,2010年1月24日,梅田智之 (栗東),近藤利一,新冠橋本牧場,新冠町,,アドマイヤムーン,タイムフェアレディ,メジロマックイーン,0.00,1122.70
2010105787,ポセイドンバローズ 　,2010年5月4日,渡辺薫彦 (栗東),猪熊広次,新冠橋本牧場,新冠町,"1,260万円 (2010年 セレクトセール)",ハーツクライ,ダディーズシューズ,サクラユタカオー,630.00,2521.70
2010105788, □地モズムラクモ 　,2010年4月3日,寺田新太 (大井),広瀬由一,新冠橋本牧場,新冠町,462万円 (2011年 北海道サマーセール),ナイキアディライト,バニラアフリート,アフリート,0.00,0.00
2010105789,ジオメトリー 　,2010年4月5日,粕谷昌央 (美浦),池谷誠一,新冠橋本牧場,新冠町,,フレンチデピュティ,ビューティバランス,ダンスインザダーク,0.00,130.00
2010105790,スプライトオーバー 　,2010年3月14日,宗像義忠 (美浦),薗部博之,新冠橋本牧場,新冠町,"1,575万円 (2010年 セレクトセール)",スペシャルウィーク,フォレストゾーン,Forest Wildcat,0.00,0.00
2010105791, □地タピスドフルール 　,2010年3月11日,九日俊光 (佐賀),田中清重,新冠橋本牧場,新冠町,525万円 (2010年 セレクトセール),ジャングルポケット,プリティジョディー,ダンスインザダーク,0.00,0.00
2010105792, □地ララジロー 　,2010年3月25日,碇清次郎 (兵庫),藤井亮輔,新冠橋本牧場,新冠町,840万円 (2011年 セレクトセール),ゴールドアリュール,ベルガール,トニービン,0.00,0.00
2010105793,マコトラヴィッサン 　,2010年4月5日,松田国英 (栗東),ディアマント,新冠橋本牧場,新冠町,,キングカメハメハ,マコトマンリョウ,サンデーサイレンス,0.00,0.00
2010105794, □地レイヌルージュ 　,2010年4月21日,那俄性哲 (福山),長浜和也,新冠橋本牧場,新冠町,,メイショウサムソン,ムービースクリーン,トニービン,10.00,11.20
2010105795,ヒロノエンペラー 　,2010年3月30日,庄野靖志 (栗東),サンエイ開発,新冠橋本牧場,新冠町,525万円 (2011年 北海道セレクションセール),マヤノトップガン,ラヴリーベイリー,Mister Baileys,700.00,700.00
2010105796,ボールドカーナ 　,2010年5月15日,菊沢隆徳 (美浦),増田陽一,新冠橋本牧場,新冠町,,アドマイヤマックス,ラブカーナ,オース,0.00,60.00
2010105797,ラークホイッスルの2010 　,2010年3月17日, ,,新冠橋本牧場,新冠町,,ハーツクライ,ラークホイッスル,Silver Deputy,0,0
2010105798, □地タイセイボルト 　,2010年2月18日,山田信大 (船橋),田中成奉,新冠橋本牧場,新冠町,"2,100万円 (2010年 セレクトセール)",シンボリクリスエス,ルナースフィア,ジェイドロバリー,75.00,200.00
2010105799, □地アンダーオーラ 　,2010年4月12日,伊藤和 (岩手),日山政藏,新冠橋本牧場,新冠町,,ナイキアディライト,ローレルヴィーナス,バブルガムフェロー,13.00,13.70
2010105800,タネマフタ 　,2010年2月16日,千田輝彦 (栗東),錦岡牧場,錦岡牧場,新冠町,,ワイルドラッシュ,グランマモーゼス,ホワイトマズル,0.00,0.00
2010105801,マルガリーテス 　,2010年2月11日,蛯名利弘 (美浦),錦岡牧場,錦岡牧場,新冠町,,ローエングリン,プロミネントカット,トニービン,0.00,0.00
2010105802,ヤマニンレジーナ 　,2010年4月14日,西橋豊治 (栗東),土井肇,錦岡牧場,新冠町,,ディープインパクト,マダニナ,Sadler's Wells,0.00,0.00
2010105803, □地ヤマニンアドーレ 　,2010年2月9日,伊藤和 (岩手),土井睦秋,錦岡牧場,新冠町,,ダイワメジャー,ヤマニンアラバスタ,ゴールデンフェザント,0.00,119.00
2010105804,ヤマニンサティネ 　,2010年6月1日,西橋豊治 (栗東),土井肇,錦岡牧場,新冠町,,グラスワンダー,ヤマニンアリエル,サンデーサイレンス,0.00,0.00
2010105805,ヤマニンペルル 　,2010年6月4日,畠山重則 (美浦),土井肇,錦岡牧場,新冠町,,スウェプトオーヴァーボード,ヤマニンアリュール,サンデーサイレンス,0.00,90.00
2010105806,ヤマニンアンビー 　,2010年2月28日,栗田博憲 (美浦),土井肇,錦岡牧場,新冠町,,ファンタスティックライト,ヤマニンアリーナ,サンデーサイレンス,0.00,0.00
2010105807,ヤマニンプードレ 　,2010年4月22日,河内洋 (栗東),土井肇,錦岡牧場,新冠町,,チチカステナンゴ,ヤマニンカルフール,エリシオ,0.00,96.00
2010105808, □地ヤマニンジェルブ 　,2010年5月1日,目迫大輔 (地方),土井睦秋,錦岡牧場,新冠町,,アドマイヤマックス,ヤマニンカーニバル,アレミロード,70.00,70.00
2010105809,ヤマニンシェリル 　,2010年3月3日,浅見秀一 (栗東),土井肇,錦岡牧場,新冠町,,アグネスタキオン,ヤマニンザナドゥ,トニービン,0.00,900.00
2010105810,ヤマニンエスプーマ 　,2010年4月16日,浅見秀一 (栗東),土井肇,錦岡牧場,新冠町,,アドマイヤムーン,ヤマニンシュクル,トウカイテイオー,0.00,0.00
2010105811, □地ヤマニンアルゴシー 　,2010年3月12日,山崎尋美 (川崎),土井睦秋,錦岡牧場,新冠町,,ヤマニンセラフィム,ヤマニンジャルダン,マイネルラヴ,0.00,1160.00
2010105812,ヤマニンブルジョン 　,2010年4月2日,浅見秀一 (栗東),土井肇,錦岡牧場,新冠町,,アドマイヤムーン,ヤマニンパラダイス,Danzig,280.00,1380.00
2010105813, □地ヤマニンモントル 　,2010年4月7日,伊藤和 (岩手),土井睦秋,錦岡牧場,新冠町,,シンボリクリスエス,ヤマニンパンテール,ニホンピロウイナー,0.00,0.00
2010105814,ヤマニンデュック 　,2010年4月13日,浅見秀一 (栗東),土井肇,錦岡牧場,新冠町,,スペシャルウィーク,ヤマニンファセット,ムタファーウエク,0.00,0.00
2010105815, □地ヤマニンイリーズ 　,2010年2月8日,山崎尋美 (川崎),土井睦秋,錦岡牧場,新冠町,,キングカメハメハ,ヤマニンファニオン,ソヴィエトスター,110.00,110.00
2010105816,ヤマニンエトレンヌ 　,2010年3月18日,柴田政見 (栗東),土井肇,錦岡牧場,新冠町,,アグネスデジタル,ヤマニンファビュル,エアジハード,0.00,0.00
2010105817, □地ヤマニングランバル 　,2010年2月17日,伊藤和 (岩手),土井睦秋,錦岡牧場,新冠町,,リンカーン,ヤマニンフィオーレ,ソウルオブザマター,0.00,0.00
2010105818, ○地ヤマニンクレマ 　,2010年4月17日,星野忍 (美浦),土井肇,錦岡牧場,新冠町,,ロージズインメイ,ヤマニンフェリーヌ,タニノギムレット,0.00,0.00
2010105819,ヤマニンプチタルト 　,2010年1月19日,西橋豊治 (栗東),土井肇,錦岡牧場,新冠町,,アグネスデジタル,ヤマニンプチフール,フレンチデピュティ,0.00,130.00
2010105820,ヤマニンビュラン 　,2010年5月16日,粕谷昌央 (美浦),土井肇,錦岡牧場,新冠町,,ヤマニンセラフィム,ヤマニンプラシード,サクラユタカオー,0.00,0.00
2010105821, □地ヤマニントルシュ 　,2010年4月28日,伊藤和 (岩手),土井睦秋,錦岡牧場,新冠町,,ステイゴールド,ヤマニンマドレーヌ,トウカイテイオー,0.00,0.00
2010105822,ハギノレビュー 　,2010年3月25日,松永幹夫 (栗東),日隈良江,ノースヒルズ,新冠町,,フレンチデピュティ,アランダ,サンデーサイレンス,0.00,0.00
2010105823,イスカンダル 　,2010年3月31日,清水久詞 (栗東),前田葉子,ノースヒルズ,新冠町,,シンボリクリスエス,アンドレルノートル,サンデーサイレンス,750.00,1560.00
2010105824,サンセットスカイ 　,2010年2月23日,宮本博 (栗東),前田晋二,ノースヒルズ,新冠町,,ネオユニヴァース,ヴァーチュ,タイキシャトル,790.00,1805.00
2010105825,イヴピアジェ 　,2010年4月2日,和田正道 (美浦),ノースヒルズ,ノースヒルズ,新冠町,,ダンスインザダーク,エミナ,デインヒル,280.00,1240.00
