Index,馬名,生年月日,調教師,馬主,生産者,産地,セリ取引価格,父,母,母父,POG期間賞金_半期,POG期間賞金_通年
2011109760,,,,,,,,,,,,
2011109761,,,,,,,,,,,,
2011109762,,,,,,,,,,,,
2011109763,,,,,,,,,,,,
2011109764,,,,,,,,,,,,
2011109765,,,,,,,,,,,,
2011109766,,,,,,,,,,,,
2011109767,,,,,,,,,,,,
2011109768,,,,,,,,,,,,
2011109769,,,,,,,,,,,,
2011109770,,,,,,,,,,,,
2011109771,,,,,,,,,,,,
2011109772,,,,,,,,,,,,
2011109773,,,,,,,,,,,,
2011109774,,,,,,,,,,,,
2011109775,,,,,,,,,,,,
2011109776,,,,,,,,,,,,
2011109777,,,,,,,,,,,,
2011109778,,,,,,,,,,,,
2011109779,,,,,,,,,,,,
2011109780,,,,,,,,,,,,
2011109781,,,,,,,,,,,,
2011109782,,,,,,,,,,,,
2011109783,,,,,,,,,,,,
2011109784,,,,,,,,,,,,
2011109785,,,,,,,,,,,,
2011109786,,,,,,,,,,,,
2011109787,,,,,,,,,,,,
2011109788,,,,,,,,,,,,
2011109789,,,,,,,,,,,,
2011109790,,,,,,,,,,,,
2011109791,,,,,,,,,,,,
2011109792,,,,,,,,,,,,
2011109793,,,,,,,,,,,,
2011109794,,,,,,,,,,,,
2011109795,,,,,,,,,,,,
2011109796,,,,,,,,,,,,
2011109797,,,,,,,,,,,,
2011109798,,,,,,,,,,,,
2011109799,,,,,,,,,,,,
2011109800,,,,,,,,,,,,
2011109801,,,,,,,,,,,,
2011109802,,,,,,,,,,,,
2011109803,,,,,,,,,,,,
2011109804,,,,,,,,,,,,
2011109805,,,,,,,,,,,,
2011109806,,,,,,,,,,,,
2011109807,,,,,,,,,,,,
2011109808,,,,,,,,,,,,
2011109809,,,,,,,,,,,,
2011109810,,,,,,,,,,,,
2011109811,,,,,,,,,,,,
2011109812,,,,,,,,,,,,
2011109813,,,,,,,,,,,,
2011109814,,,,,,,,,,,,
2011109815,,,,,,,,,,,,
2011109816,,,,,,,,,,,,
2011109817,,,,,,,,,,,,
2011109818,,,,,,,,,,,,
2011109819,,,,,,,,,,,,
2011109820,,,,,,,,,,,,
2011109821,,,,,,,,,,,,
2011109822,,,,,,,,,,,,
2011109823,,,,,,,,,,,,
2011109824,,,,,,,,,,,,
2011109825,,,,,,,,,,,,
2011109826,,,,,,,,,,,,
2011109827,,,,,,,,,,,,
2011109828,,,,,,,,,,,,
2011109829,,,,,,,,,,,,
2011109830,,,,,,,,,,,,
2011109831,,,,,,,,,,,,
2011109832,,,,,,,,,,,,
2011109833,,,,,,,,,,,,
2011109834,,,,,,,,,,,,
2011109835,,,,,,,,,,,,
2011109836,,,,,,,,,,,,
2011109837,,,,,,,,,,,,
2011109838,,,,,,,,,,,,
2011109839,,,,,,,,,,,,
2011109840,,,,,,,,,,,,
2011109841,,,,,,,,,,,,
2011109842,,,,,,,,,,,,
2011109843,,,,,,,,,,,,
2011109844,,,,,,,,,,,,
2011109845,,,,,,,,,,,,
2011109846,,,,,,,,,,,,
2011109847,,,,,,,,,,,,
2011109848,,,,,,,,,,,,
2011109849,,,,,,,,,,,,
2011109850,,,,,,,,,,,,
2011109851,,,,,,,,,,,,
2011109852,,,,,,,,,,,,
2011109853,,,,,,,,,,,,
2011109854,,,,,,,,,,,,
2011109855,,,,,,,,,,,,
2011109856,,,,,,,,,,,,
2011109857,,,,,,,,,,,,
2011109858,,,,,,,,,,,,
2011109859,,,,,,,,,,,,
2011109860,,,,,,,,,,,,
2011109861,,,,,,,,,,,,
2011109862,,,,,,,,,,,,
2011109863,,,,,,,,,,,,
2011109864,,,,,,,,,,,,
2011109865,,,,,,,,,,,,
2011109866,,,,,,,,,,,,
2011109867,,,,,,,,,,,,
2011109868,,,,,,,,,,,,
2011109869,,,,,,,,,,,,
2011109870,,,,,,,,,,,,
2011109871,,,,,,,,,,,,
2011109872,,,,,,,,,,,,
2011109873,,,,,,,,,,,,
2011109874,,,,,,,,,,,,
2011109875,,,,,,,,,,,,
2011109876,,,,,,,,,,,,
2011109877,,,,,,,,,,,,
2011109878,,,,,,,,,,,,
2011109879,,,,,,,,,,,,
2011109880,,,,,,,,,,,,
2011109881,,,,,,,,,,,,
2011109882,,,,,,,,,,,,
2011109883,,,,,,,,,,,,
2011109884,,,,,,,,,,,,
2011109885,,,,,,,,,,,,
2011109886,,,,,,,,,,,,
2011109887,,,,,,,,,,,,
2011109888,,,,,,,,,,,,
2011109889,,,,,,,,,,,,
2011109890,,,,,,,,,,,,
2011109891,,,,,,,,,,,,
2011109892,,,,,,,,,,,,
2011109893,,,,,,,,,,,,
2011109894,,,,,,,,,,,,
2011109895,,,,,,,,,,,,
2011109896,,,,,,,,,,,,
2011109897,,,,,,,,,,,,
2011109898,,,,,,,,,,,,
2011109899,,,,,,,,,,,,
2011109900,,,,,,,,,,,,
2011109901,,,,,,,,,,,,
2011109902,,,,,,,,,,,,
2011109903,,,,,,,,,,,,
2011109904,,,,,,,,,,,,
2011109905,,,,,,,,,,,,
2011109906,,,,,,,,,,,,
2011109907,,,,,,,,,,,,
2011109908,,,,,,,,,,,,
2011109909,,,,,,,,,,,,
2011109910,,,,,,,,,,,,
2011109911,,,,,,,,,,,,
2011109912,,,,,,,,,,,,
2011109913,,,,,,,,,,,,
2011109914,,,,,,,,,,,,
2011109915,,,,,,,,,,,,
2011109916,,,,,,,,,,,,
2011109917,,,,,,,,,,,,
2011109918,,,,,,,,,,,,
2011109919,,,,,,,,,,,,
2011109920,,,,,,,,,,,,
2011109921,,,,,,,,,,,,
2011109922,,,,,,,,,,,,
2011109923,,,,,,,,,,,,
2011109924,,,,,,,,,,,,
2011109925,,,,,,,,,,,,
2011109926,,,,,,,,,,,,
2011109927,,,,,,,,,,,,
2011109928,,,,,,,,,,,,
2011109929,,,,,,,,,,,,
2011109930,,,,,,,,,,,,
2011109931,,,,,,,,,,,,
2011109932,,,,,,,,,,,,
2011109933,,,,,,,,,,,,
2011109934,,,,,,,,,,,,
2011109935,,,,,,,,,,,,
2011109936,,,,,,,,,,,,
2011109937,,,,,,,,,,,,
2011109938,,,,,,,,,,,,
2011109939,,,,,,,,,,,,
2011109940,,,,,,,,,,,,
2011109941,,,,,,,,,,,,
2011109942,,,,,,,,,,,,
2011109943,,,,,,,,,,,,
2011109944,,,,,,,,,,,,
2011109945,,,,,,,,,,,,
2011109946,,,,,,,,,,,,
2011109947,,,,,,,,,,,,
2011109948,,,,,,,,,,,,
2011109949,,,,,,,,,,,,
2011109950,,,,,,,,,,,,
2011109951,,,,,,,,,,,,
2011109952,,,,,,,,,,,,
2011109953,,,,,,,,,,,,
2011109954,,,,,,,,,,,,
2011109955,,,,,,,,,,,,
2011109956,,,,,,,,,,,,
2011109957,,,,,,,,,,,,
2011109958,,,,,,,,,,,,
2011109959,,,,,,,,,,,,
2011109960,,,,,,,,,,,,
2011109961,,,,,,,,,,,,
2011109962,,,,,,,,,,,,
2011109963,,,,,,,,,,,,
2011109964,,,,,,,,,,,,
2011109965,,,,,,,,,,,,
2011109966,,,,,,,,,,,,
2011109967,,,,,,,,,,,,
2011109968,,,,,,,,,,,,
2011109969,,,,,,,,,,,,
2011109970,,,,,,,,,,,,
2011109971,,,,,,,,,,,,
2011109972,,,,,,,,,,,,
2011109973,,,,,,,,,,,,
2011109974,,,,,,,,,,,,
2011109975,,,,,,,,,,,,
2011109976,,,,,,,,,,,,
2011109977,,,,,,,,,,,,
2011109978,,,,,,,,,,,,
2011109979,,,,,,,,,,,,
2011109980,,,,,,,,,,,,
2011109981,,,,,,,,,,,,
2011109982,,,,,,,,,,,,
2011109983,,,,,,,,,,,,
2011109984,,,,,,,,,,,,
2011109985,,,,,,,,,,,,
2011109986,,,,,,,,,,,,
2011109987,,,,,,,,,,,,
2011109988,,,,,,,,,,,,
2011109989,,,,,,,,,,,,
2011109990,,,,,,,,,,,,
2011109991,,,,,,,,,,,,
2011109992,,,,,,,,,,,,
2011109993,,,,,,,,,,,,
2011109994,,,,,,,,,,,,
2011109995,,,,,,,,,,,,
2011109996,,,,,,,,,,,,
2011109997,,,,,,,,,,,,
2011109998,,,,,,,,,,,,
2011109999,,,,,,,,,,,,
2011110000,,,,,,,,,,,,
2011110001, ○外サトノジェイド 　,2011年4月5日,堀宣行 (美浦),里見治,Stall Parthenaue,仏,,Cape Cross,ミスティックリップス,ジェネラス,110.00,110.00
2011110002, ○外トップオブスターズ 　,2011年2月28日,戸田博文 (美浦),サンデーレーシング,Northern Farm,英,,Sea The Stars,イグジビットワン,Silver Hawk,0.00,0.00
2011110003, ○外トータルヒート 　,2011年4月14日,平田修 (栗東),キャロットファーム,Shadai Corporation LTD.,米,,ストリートクライ,リーサルヒート,Unusual Heat,600.00,1010.00
2011110004, ○外レトロスペクト 　,2011年1月9日,武市康男 (美浦),社台レースホース,Shadai Farm,米,,Smarty Jones,Antique Auction,Geiger Counter,0,0
2011110005, ○外ラハイナルナ 　,2011年3月9日,国枝栄 (美浦),金子真人ホールディングス,S. F. Bloodstock LLC,愛,"4,200万円 (2012年 セレクトセール)",Sea The Stars,Starlight Dreams,ブラックタイアフェアー,410.00,1210.00
2011110006, □地ハタノデバット 　,2011年5月8日,宮浦正行 (大井),（有）グッドラック・,SF Bloodstock LLC,米,"1,838万円 (2012年 北海道サマーセール)",U S Ranger,Woodman's Dancer,Woodman,200.00,317.20
2011110007, ○地○外アイルビーホーム 　,2011年2月23日,奥村武 (美浦),金子真人ホールディングス,SF Bloodstock LLC,米,"2,100万円 (2012年 セレクトセール)",A. P. Warrior,Nonsuch Bay,Mr. Greeley,0.00,0.00
2011110008, ○外ノブシェンカー 　,2011年4月14日,森秀行 (栗東),前田亘輝,R Gorham & Mast Thoroughbreds LLC,米,,Dixie Union,Afternoon Dreams,Afternoon Deelites,0.00,12.00
2011110009, ○外セセリ 　,2011年4月10日,森秀行 (栗東),冨士井直哉,William Paca Beatson Jr.,米,,Curlin,Mine Inning,マイニング,700.00,1701.70
2011110010, ○外セトアロー 　,2011年2月22日,森秀行 (栗東),難波澄子,Stonestreet Thoroughbred Holdings LLC,米,,Curlin,Ramatuelle,Jeune Homme,500.00,1220.00
2011110011, ○外ドラゴンスパン 　,2011年2月23日,久保田貴 (美浦),窪田康志,Brandywine Farm & Darley,米,,ハードスパン,Ammalu,ボストンハーバー,1050.00,1800.00
2011110012, ○地○外サイバーロイド 　,2011年4月23日,角居勝彦 (栗東),山本英俊,John D. Gunther Eurowest Bloodstock Services & Nicole Gunther,米,,エンパイアメーカー,Stunning Image,Kris S.,0.00,0.00
2011110013, ○外マイネルスパイアー 　,2011年2月28日,国枝栄 (美浦),サラブレッドクラブ・ラフィアン,Ugo e Nazzareno Marchetti,米,,Dixie Union,Committed Actress,Theatrical,185.00,185.00
2011110014, ○外コスモグラフィティ 　,2011年3月18日,宮徹 (栗東),ビッグレッドファーム,Josham Farms Limited,加,,Old Fashioned,Dixie Talking,Dixieland Band,345.00,345.00
2011110015, □地コスモジグ 　,2011年3月21日,河津裕昭 (川崎),（有）ビッグレッドフ,Christina Latimer,米,,Stephen Got Even,Giggly,Distorted Humor,200.00,380.00
2011110016, □地コスモキングダム 　,2011年4月7日,田中守 (高知),鈴木秀敏,Nagako Fujita,米,,エンパイアメーカー,Lu Ravi,A.P. Indy,110.00,110.00
2011110017, □地コスモソウルメイト 　,2011年3月10日,松木啓助 (高知),（同）ＪＰＮ技研,Gary L. Chervenell,米,,Arch,Prianca,ディクタット,0.00,0.00
2011110018, ○地○外アワフレイム 　,2011年5月5日,尾形和幸 (美浦),岡田牧雄,Hinkle Farms,米,,Stroll,Joi's Flame,ストロベリーロード,0.00,120.00
2011110019, ○外グランミリュー 　,2011年3月30日,萩原清 (美浦),前田葉子,Pauls Mill Livestock Co. Dr. K. K. Jayaraman & V. Devi Jayaraman,米,,Henrythenavigator,Critical Eye,Dynaformer,0.00,0.00
2011110020, ○外サリレモンド 　,2011年2月21日,和田正道 (美浦),ノースヒルズ,Brandywine Farm Cherokee Equine Liberation Farm & Machmer Hall TBs,米,,Speightstown,Gallileo Figaro,Galileo,680.00,1592.70
2011110021, ○外ロアジス 　,2011年2月2日,矢作芳人 (栗東),ノースヒルズ,North Hills Management,米,,Medaglia d'Oro,Cornelia,フォーティナイナー,0.00,0.00
2011110022, ○外ボルタドマール 　,2011年2月21日,高野友和 (栗東),ノースヒルズ,North Hills Management,米,,Distorted Humor,Love Walked In,Storm Cat,0.00,0.00
2011110023, ○外アムールブリエ 　,2011年5月21日,松永幹夫 (栗東),前田幸治,North Hills Co. Ltd.,米,,Smart Strike,ヘヴンリーロマンス,サンデーサイレンス,0.00,2202.00
2011110024, ○外ガラッシアファータ 　,2011年3月16日,萩原清 (美浦),前田幸治,Diamond A Racing Corp.,米,,Distorted Humor,Kelli Cat,Storm Cat,110.00,290.00
2011110025, ○外ディルガ 　,2011年3月17日,矢作芳人 (栗東),前田葉子,CASA Farms I LLC,米,,Curlin,Baghdaria,ロイヤルアカデミーII,810.00,3552.40
2011110026, ○外アンファミーユ 　,2011年1月24日,角田晃一 (栗東),寺田寿男,Diamond A Racing Corp.,米,,Medaglia d'Oro,Copper State,Jump Start,0.00,0.00
2011110027,ヒシアマゾンの2011 　,2011年3月27日, ,,Masaichiro Abe,米,,War Pass,ヒシアマゾン,Theatrical,0,0
2011110028, □地ヒシエクストリーム 　,2011年2月26日,角田輝也 (愛知),小菅誠,Masaichiro Abe,米,,Sky Mesa,ヒシワンスモア,Touch Gold,0.00,86.00
2011110029, ○外オールステイ 　,2011年4月21日,矢作芳人 (栗東),石川秀守,Indian Creek Farm,米,,Cape Cross,Flowerette,Victory Gallop,700.00,2189.00
2011110030, ○外ラナウェイビート 　,2011年2月2日,加藤和宏 (美浦),平本敏夫,Meadow Oaks Farm LLC & Dr. Frank Justice,米,,Speightstown,Rhiana,Runaway Groom,180.00,680.00
2011110031, □地ゴールデンマンデー 　,2011年4月3日,的場直之 (大井),平本敏夫,WinStar Farm LLC,米,,Medaglia d'Oro,Weekend Whim,Distorted Humor,0.00,0.00
2011110032, ○外サトノフラクタル 　,2011年2月12日,池江泰寿 (栗東),里見治,WinStar Farm LLC,米,,Galileo,It Must Be Magic,Storm Cat,0.00,698.00
2011110033, □地サトノネビュラ 　,2011年4月20日,新子雅司 (兵庫),里見治,Colts Neck Stables LLC,米,,Medaglia d'Oro,Swift Girl,Unbridled,0.00,0.00
2011110034, ○地○外マルターズポラリス 　,2011年2月3日,松山将樹 (美浦),藤田在子,Summer Wind Farm,米,,Indygo Shiner,Primedex,Deputy Minister,0.00,36.00
2011110035, ○外ボラーレ 　,2011年5月2日,角居勝彦 (栗東),谷水雄三,Yuzo Tanimizu,愛,,Sea The Stars,ウオッカ,タニノギムレット,0.00,0.00
2011110036, ○外マイネルアルテロ 　,2011年4月20日,西園正都 (栗東),サラブレッドクラブ・ラフィアン,Mrs T. Stack and Mrs Jane Rowlinson,愛,,Holy Roman Emperor,Tarascon,Tirol,0.00,0.00
2011110037, □地ウインゴスペル 　,2011年3月28日,諏訪貴正 (兵庫),南條浩輝,Cheveley Park Stud Ltd,英,,Pivotal,Choir Mistress,Chief Singer,0.00,590.00
2011110038, ○外ペガサスジュニア 　,2011年3月20日,高橋文雅 (美浦),鶴見芳子,Dr. Masatake Iida,米,"1,575万円 (2013年 千葉サラブレッド・セール)",Fusaichi Pegasus,キャシーズラブ,A.P. Indy,950.00,1670.00
2011110039, ○地○外サムライノモン 　,2011年5月15日,矢野英一 (美浦),飯田正剛,Hargus Sexton & Sandra Sexton,米,,Medaglia d'Oro,Sonoma Song,Unbridled's Song,0.00,0.00
2011110040, ○外エイシンパワーズ 　,2011年2月4日,大久保龍 (栗東),栄進堂,James A. Everatt Janeane A. Everatt & J. Arika Everatt - Meeuse,加,,Afleet Alex,Swiss Courts Cheat,Notebook,0.00,47.30
2011110041, ○外エイシンキサナドゥ 　,2011年3月17日,野中賢二 (栗東),栄進堂,Stonestreet Thoroughbred Holdings LLC,米,,Distorted Humor,River's Prayer,Devon Lane,1280.00,2374.30
2011110042, ○外エイシンアロンジー 　,2011年1月30日,西園正都 (栗東),栄進堂,Knighton Hse Eadling Farm & Marengo,愛,,Sea The Stars,Ice Mint,Awesome Again,700.00,1180.00
2011110043, □地エイシンジャドゥー 　,2011年4月9日,笹野博司 (笠松),杉浦和也,Phillips Racing Partnership,米,,Tiznow,Memories of Silver,Silver Hawk,280.00,280.00
2011110044, ○外エイシンスパルタン 　,2011年2月23日,藤岡健一 (栗東),栄進堂,Hill 'n' Dale Equine Haldings Inc. Heiligbrodt Racing Stable et al,米,,Zensational,Lady Tak,Mutakddim,180.00,2909.40
2011110045, ○外エイシンロビン 　,2011年3月20日,小崎憲 (栗東),栄進堂,Payson Stud Inc.,米,,エンパイアメーカー,Rutherienne,Pulpit,0.00,0.00
2011110046, □地エイシンゴージャス 　,2011年1月28日,橋本忠明 (地方),平井克彦,Robert A. Adams & Sheilah Adams,米,,Exchange Rate,Hot Storm,Stormy Atlantic,0.00,3017.10
2011110047, ○外エイシンポラリス 　,2011年5月4日,野中賢二 (栗東),栄進堂,Joseph Allen,米,,Unbridled's Song,Binya,Royal Solo,0,0
2011110048, □地エイシンコクーン 　,2011年3月6日,藤田輝信 (大井),平井克彦,Stonestreet Thoroughbred Holdings LLC,米,,Unbridled's Song,Class On Class,ジョリーズヘイロー,0.00,0.00
2011110049, ○外エイシンソルティー 　,2011年1月24日,西園正都 (栗東),栄進堂,Redmon Farm LLC,米,,Tapit,Eightyfivebroadst,Unbridled's Song,640.00,1810.00
2011110050,Mrs Marshの2011 　,2011年3月15日, ,,S. F. Bloodstock LLC,愛,,Sea The Stars,Mrs Marsh,Marju,0,0
2011110051, ○外ヴィリエルバクル 　,2011年5月10日,木村哲也 (美浦),吉田和美,D. G. Hardisty Bloodstock,英,,Sea The Stars,Miss Hawai,パントレセレブル,0.00,0.00
2011110052, ○外ヒシエピック 　,2011年3月5日,国枝栄 (美浦),阿部雅英,Masaichiro Abe,米,,Corinthian,Hishi Diva,,0.00,24.10
2011110053, □地ヒシサブリナ 　,2011年3月5日,新井清重 (船橋),飛渡道信,Masaichiro Abe,米,,Bernardini,ヒシカツバラード,Saint Ballado,375.00,419.00
2011110054, ○外ウィズアミッション 　,2011年3月23日,吉村圭司 (栗東),吉田安惠,Kushnarenkovo Syndicate,愛,,Danehill Dancer,Kushnarenkovo,Sadler's Wells,480.00,1345.00
2011110055, ○外トラウム 　,2011年4月28日,戸田博文 (美浦),吉田安惠,Stiftung Gestut Fahrhof,独,,Dansili,Tu Eres Mi Amore,Sadler's Wells,0.00,0.00
2011110056, ○外モクレン 　,2011年3月30日,藤原英昭 (栗東),吉田安惠,R. Scarborough,愛,,Galileo,Mauralakana,ムータティール,0.00,0.00
2011110057, ○外タマユラ 　,2011年3月28日,戸田博文 (美浦),吉田安惠,Redpender Stud Ltd,愛,,Tamayuz,Laureldean Express,Inchinor,0.00,330.00
2011110058, ○外シャンテクレール 　,2011年3月6日,小笠倫弘 (美浦),ノースヒルズ,Jean-Pierre Deroubaix,英,,Dubawi,Signorina Cattiva,El Gran Senor,0.00,46.00
2011110059, ○外シンガン 　,2011年3月23日,的場均 (美浦),林正道,Castlemartin Sky & Skymarc Farm,愛,,Invincible Spirit,Madeira Mist,Grand Lodge,810.00,990.00
2011110060, □地アイリッシュペコ 　,2011年3月4日,角田輝也 (愛知),林正道,Richard Frisby Bloodstock Limited,英,,Sea The Stars,Nordhock,Luhuk,0.00,0.00
2011110061, ○外ナカヤマボルト 　,2011年4月17日,二ノ宮敬 (美浦),和泉憲一,Darley & Tapestry Stud LLC,米,,Elusive Quality,Grand Traverse Bay,Repriced,180.00,180.00
2011110062, ○外エイシンエルヴィン 　,2011年2月22日,中尾秀正 (栗東),栄進堂,K. K. Eishindo,愛,,Shamardal,La Ina,Monsun,740.00,2030.80
2011110063, ○外アイリッシュギフト 　,2011年3月12日,矢野英一 (美浦),ノルマンディーサラブレッドレーシング,Christopher & Annabelle Mason,英,,Authorized,Bright Edge,Danehill Dancer,0.00,0.00
2011110064, ○外サウンドターゲット 　,2011年4月7日,庄野靖志 (栗東),増田雄一,J. M. Beever,英,,Royal Applause,Fame Game,ファスリエフ,0.00,50.00
2011110065, ○外ブルーミーフラワー 　,2011年2月9日,畠山吉宏 (美浦),クイーンズ・ランチ,Liberation Farm & Brandywine Farm,米,,ハードスパン,Stormy Blues,Cure the Blues,110.00,710.00
2011110066, □地ターフデザイナー 　,2011年4月5日,蛯名雄太 (大井),魚住啓市,Patterson Bloodstock Bellepoint Management & Taylor Made Farm,米,,Unbridled's Song,Hollow Design,コロニアルアッフェアー,0.00,575.00
2011110067, □地シンボリヘンリー 　,2011年3月23日,石井勝男 (船橋),和田孝弘,Takahiro Wada,米,,Henrythenavigator,Miss Emma,Key of Luck,0.00,0.00
2011110068, ○外ラプレシューズ 　,2011年4月17日,手塚貴久 (美浦),荒井壽明,Winchester Farm,米,,A.P. Indy,プリモディーネ,アフリート,0,0
2011110069, ○外マスクゾロ 　,2011年2月18日,岡田稲男 (栗東),門野重雄,Andre Lynch Dermot Ryan David O'Loughlin & Petaluma Bloodstock,米,,Roman Ruler,Saravati,Giant's Causeway,595.00,595.00
2011110070, ○地○外ウエスタンゼウス 　,2011年3月12日,大竹正博 (美浦),ウエスタンファーム,Winchester Farm,米,,Pulpit,Boom Town Girl,Unbridled,0.00,0.00
2011110071, □地エアスワッグ 　,2011年4月3日,尾島徹 (笠松),坂田行夫,Pin Oak Stud LLC,米,,Dixie Union,Whisper to Me,サンダーガルチ,50.00,50.00
2011110072, ○外エアルーヴル 　,2011年3月15日,笹田和秀 (栗東),ラッキーフィールド,Winchester Farm,米,,Fusaichi Pegasus,Chez La Femme,Afternoon Deelites,0.00,460.00
2011110073, ○外レディシャングリラ 　,2011年2月10日,上原博之 (美浦),ＨｉｍＲｏｃｋＲａｃｉｎｇ,Mr N. Tsurumi,愛,,Azamour,グリーンアイズII,Green Desert,70.00,195.00
2011110074, ○外ナンチンノン 　,2011年5月12日,中竹和也 (栗東),加藤誠,Henrietta K. Alexander,米,,Parading,Etro,Silver Deputy,700.00,2438.20
2011110075, □地アスターカウンティ 　,2011年3月25日,原口次夫 (愛知),加藤久枝,Glencrest Farm LLC,米,,Any Given Saturday,Albany County,Forest Wildcat,0.00,0.00
2011110076, □地コスモグラウベ 　,2011年2月13日,田中守 (高知),鈴木秀敏,Ron McCauley,米,,Broken Vow,Exquisite Beauty,Bertrando,935.00,1294.20
2011110077, ○外キープアットベイ 　,2011年4月2日,手塚貴久 (美浦),シルク,Wayne G. Lyster III,米,,Dunkirk,Great Deep Bay,Mr. Greeley,700.00,700.00
2011110078, ○外エスメラルディーナ 　,2011年3月4日,斎藤誠 (美浦),吉田和美,Classic Thoroughbred XXIII,米,,Harlan's Holiday,ターシャズスター,Spanish Steps,700.00,7485.50
2011110079, ○外プリンスタラスコン 　,2011年5月26日,小笠倫弘 (美浦),田所英子,Miss E. Tadokoro,愛,,High Chaparral,Mayano Sophia,ロックオブジブラルタル,0.00,0.00
2011110080, ○外ハットシテグー 　,2011年1月14日,伊藤大士 (美浦),井上一郎,Bill Justice & Dr. Naoya Yoshida,米,,エンパイアメーカー,Naughty Mambo,Kingmambo,780.00,960.00
2011110081, □地ダークダイナミック 　,2011年10月30日,内田勝義 (川崎),吉田和美,Stratheden Stud Pty Ltd,豪,,Fastnet Rock,Tivoli Dancer,Pins,0.00,280.00
2011110082, ○外ハゴロモジャスミン 　,2011年9月25日,菊沢隆徳 (美浦),吉田和美,Arrowfield Group Pty Ltd Jungle Pocket Pty Ltd,豪,,スニッツェル,Hollow Bullet,タヤスツヨシ,0.00,0.00
2011110083, □地ヒャクバイガエシ 　,2011年3月8日,岡林光浩 (船橋),幅田昌伸,Alastar Thoroughbred Company LLC,米,,Giant's Causeway,Algaawia,Seeking the Gold,180.00,305.00
2011110084, ○外サンキュージョン 　,2011年3月21日,久保田貴 (美浦),窪田芳郎,R. F. Crean,加,,Put It Back,De'jade,Songandaprayer,410.00,410.00
2011110085, ○外ドラゴンキングダム 　,2011年3月23日,二ノ宮敬 (美浦),窪田芳郎,Stonehaven Steadings,米,,Roman Ruler,Earlybird Road,Cherokee Run,480.00,980.00
